sample_index,time_s,raw_time_ms,dt_s,accel_x_g,accel_y_g,accel_z_g,accel_roll_deg,accel_pitch_deg,filtered_roll_deg,filtered_pitch_deg,gyro_x_corrected_dps,gyro_y_corrected_dps
997,19.939999999999664,220454.0,0.02,0.03296,-0.00073,1.01489,-0.041,-1.86,-0.089,-1.587,-0.1971,0.0039
998,19.959999999999663,220474.0,0.02,0.02637,0.00195,1.01343,0.11,-1.49,-0.088,-1.594,-0.1208,-0.477
999,19.979999999999663,220494.0,0.02,0.00781,0.00122,1.02295,0.068,-0.438,-0.084,-1.573,0.009,-0.0724
1000,19.999999999999662,220514.0,0.02,0.03906,-0.01538,1.00366,-0.878,-2.229,-0.094,-1.566,0.2991,1.0268
1001,20.019999999999662,220534.0,0.02,0.02637,-0.04321,0.99683,-2.482,-1.514,-0.138,-1.489,0.1998,3.8589
1002,20.03999999999966,220554.0,0.02,0.06592,-0.09009,1.02124,-5.041,-3.679,-0.238,-1.478,-0.0902,2.7749
1003,20.05999999999966,220574.0,0.02,0.06128,-0.21729,1.03076,-11.904,-3.329,-0.458,-1.458,0.6808,2.9123
1004,20.07999999999966,220594.0,0.02,0.01318,0.13184,1.04077,7.219,-0.72,-0.304,-1.454,0.0395,-0.5228
1005,20.09999999999966,220614.0,0.02,-0.08472,0.12354,1.01245,6.957,4.748,-0.153,-1.242,0.2762,4.4849
1006,20.11999999999966,220634.0,0.02,0.00464,-0.06714,1.02295,-3.755,-0.259,-0.217,-1.146,0.3983,3.9047
1007,20.13999999999966,220654.0,0.02,0.16089,-0.18164,1.01221,-10.173,-8.892,-0.406,-1.022,0.5281,14.2177
1008,20.15999999999966,220674.0,0.02,0.04248,-0.02612,0.96069,-1.558,-2.531,-0.409,-0.946,1.009,5.4009
1009,20.17999999999966,220694.0,0.02,-0.06909,0.1731,1.05176,9.346,3.709,-0.058,-0.913,7.9556,-3.08
1010,20.19999999999966,220714.0,0.02,0.04614,0.06372,1.02197,3.568,-2.58,0.151,-0.866,6.9632,4.1108
1011,20.219999999999658,220734.0,0.02,0.04858,0.08276,1.01831,4.647,-2.723,0.267,-0.965,1.3678,-3.1564
1012,20.239999999999657,220754.0,0.02,0.03418,-0.04297,1.02271,-2.406,-1.912,0.341,-0.906,6.5052,3.9963
1013,20.259999999999657,220774.0,0.02,0.01514,0.09717,0.99951,5.553,-0.864,0.643,-0.837,10.0548,3.4696
1014,20.279999999999657,220794.0,0.02,-0.08716,0.05127,1.01025,2.905,4.925,0.805,-0.621,5.9632,5.1413
1015,20.299999999999656,220814.0,0.02,-0.06567,-0.02612,1.04736,-1.429,3.587,0.863,-0.718,5.2304,-9.2632
1016,20.319999999999656,220834.0,0.02,0.09937,0.0415,1.04614,2.272,-5.422,1.264,-1.146,19.0395,-17.0419
1017,20.339999999999655,220854.0,0.02,0.10278,-0.00513,1.07959,-0.272,-5.438,1.646,-1.628,21.0624,-20.2098
1018,20.359999999999655,220874.0,0.02,0.03369,0.03589,1.20581,1.705,-1.6,2.008,-2.161,18.3754,-27.1793
1019,20.379999999999654,220894.0,0.02,0.03076,-0.03662,1.22485,-1.713,-1.438,2.14,-2.823,10.5586,-34.5533
1020,20.399999999999654,220914.0,0.02,0.05981,0.00928,1.10254,0.482,-3.105,2.209,-3.762,5.2151,-47.622
1021,20.419999999999654,220934.0,0.02,0.04468,0.00464,1.12061,0.237,-2.283,2.127,-4.726,-2.1895,-50.6755
1022,20.439999999999653,220954.0,0.02,0.2041,0.0603,1.08228,3.189,-10.664,1.957,-5.732,-9.7315,-45.248
1023,20.459999999999653,220974.0,0.02,0.29883,0.04956,1.05981,2.677,-15.73,1.652,-6.741,-16.304,-41.2861
1024,20.479999999999652,220994.0,0.02,0.18213,0.03687,1.07373,1.966,-9.621,1.26,-7.743,-20.3498,-48.2022
1025,20.499999999999652,221014.0,0.02,-0.00464,0.03247,1.03857,1.791,0.256,0.786,-8.578,-24.7009,-50.7442
1026,20.51999999999965,221034.0,0.02,0.01904,-0.0166,0.97021,-0.98,-1.124,0.337,-9.492,-21.1284,-54.2403
1027,20.53999999999965,221054.0,0.02,0.19678,0.01147,0.90723,0.725,-12.237,0.194,-10.95,-7.6551,-71.6144
1028,20.55999999999965,221074.0,0.02,0.31812,0.04297,0.87964,2.797,-19.86,0.299,-12.502,2.6808,-70.0495
1029,20.57999999999965,221094.0,0.02,0.23169,0.01123,0.99756,0.645,-13.075,0.411,-13.785,5.3678,-64.9197
1030,20.59999999999965,221114.0,0.02,0.18018,-0.01416,1.01587,-0.799,-10.057,0.475,-15.116,4.4899,-71.6754
1031,20.61999999999965,221134.0,0.02,0.28394,0.01733,0.9624,1.032,-16.435,0.504,-16.587,0.9174,-73.7213
1032,20.63999999999965,221154.0,0.02,0.3606,0.00146,1.00952,0.083,-19.656,0.423,-18.255,-3.7009,-81.9884
1033,20.65999999999965,221174.0,0.02,0.34082,0.00024,1.01733,0.014,-18.522,0.27,-20.071,-7.3956,-92.3472
1034,20.679999999999648,221194.0,0.02,0.30078,0.02368,0.91748,1.479,-18.145,0.089,-21.797,-10.4414,-90.0571
1035,20.699999999999648,221214.0,0.02,0.33203,-0.01318,0.89258,-0.846,-20.403,0.001,-23.567,-3.5406,-91.7213
1036,20.719999999999647,221234.0,0.02,0.44189,-0.02612,0.9541,-1.568,-24.843,0.039,-25.589,3.5052,-101.8587
1037,20.739999999999647,221254.0,0.02,0.48169,-0.00708,0.96631,-0.42,-26.495,0.035,-27.652,0.3067,-104.3396
1038,20.759999999999646,221274.0,0.02,0.47241,0.01904,0.93237,1.17,-26.865,-0.088,-29.816,-7.4414,-111.1945
1039,20.779999999999646,221294.0,0.02,0.53564,-0.01294,0.84692,-0.875,-32.309,-0.271,-32.145,-8.5406,-116.309
1040,20.799999999999645,221314.0,0.02,0.56836,-0.02246,0.85645,-1.502,-33.56,-0.356,-34.393,-3.0902,-113.2403
1041,20.819999999999645,221334.0,0.02,0.56763,-0.0144,0.86133,-0.958,-33.382,-0.476,-36.49,-5.5253,-108.0113
1042,20.839999999999645,221354.0,0.02,0.58887,-0.00366,0.8042,-0.261,-36.213,-0.669,-38.428,-10.0368,-99.1411
1043,20.859999999999644,221374.0,0.02,0.58374,-0.06226,0.79419,-4.482,-36.233,-0.921,-39.971,-8.9681,-80.9884
1044,20.879999999999644,221394.0,0.02,0.61694,-0.03491,0.77881,-2.567,-38.357,-1.071,-41.513,-5.9834,-80.309
1045,20.899999999999643,221414.0,0.02,0.67822,0.00195,0.72827,0.154,-42.962,-1.172,-43.237,-6.3956,-86.4846
1046,20.919999999999643,221434.0,0.02,0.68457,-0.02222,0.68604,-1.855,-44.924,-1.267,-44.747,-4.136,-75.3396
1047,20.939999999999642,221454.0,0.02,0.67627,-0.05664,0.72998,-4.437,-42.727,-1.304,-46.048,1.3373,-68.4312
1048,20.959999999999642,221474.0,0.02,0.72607,-0.0481,0.74414,-3.698,-44.236,-1.307,-47.472,2.2915,-74.4693
1049,20.97999999999964,221494.0,0.02,0.76343,-0.02441,0.71045,-1.968,-47.042,-1.341,-48.918,-1.0826,-74.2556
1050,20.99999999999964,221514.0,0.02,0.81787,-0.00073,0.66748,-0.063,-50.781,-1.415,-50.344,-5.0521,-70.8434
1051,21.01999999999964,221534.0,0.02,0.78589,-0.0459,0.64429,-4.075,-50.583,-1.55,-51.787,-4.1818,-73.3625
1052,21.03999999999964,221554.0,0.02,0.70508,-0.0459,0.59692,-4.397,-49.665,-1.672,-52.935,-3.3345,-60.7594
1053,21.05999999999964,221574.0,0.02,0.69995,-0.02686,0.53491,-2.874,-52.578,-1.783,-53.688,-4.449,-38.7594
1054,21.07999999999964,221594.0,0.02,0.82031,-0.06299,0.60278,-5.966,-53.542,-1.902,-54.358,-1.7696,-34.3472
1055,21.09999999999964,221614.0,0.02,0.8584,-0.06641,0.63379,-5.981,-53.411,-1.971,-55.403,0.6426,-54.2785
1056,21.11999999999964,221634.0,0.02,0.79053,-0.03906,0.5481,-4.077,-55.197,-2.042,-56.633,-1.5101,-62.9426
1057,21.139999999999638,221654.0,0.02,0.7356,-0.05371,0.49365,-6.21,-55.979,-2.199,-57.102,-3.7391,-24.6144
1058,21.159999999999638,221674.0,0.02,0.76245,-0.05615,0.55249,-5.803,-53.932,-2.292,-56.995,-1.0826,2.2024
1059,21.179999999999637,221694.0,0.02,0.91846,-0.05078,0.60645,-4.787,-56.472,-2.316,-57.405,1.322,-21.4541
1060,21.199999999999637,221714.0,0.02,0.89282,-0.04736,0.5874,-4.61,-56.573,-2.365,-58.16,-0.1666,-39.3319
1061,21.219999999999636,221734.0,0.02,0.83398,-0.05713,0.56079,-5.817,-55.945,-2.549,-58.497,-5.8536,-19.4846
1062,21.239999999999636,221754.0,0.02,0.90698,-0.02246,0.49829,-2.581,-61.191,-2.777,-58.547,-11.5864,0.2253
1063,21.259999999999636,221774.0,0.02,0.91357,-0.0564,0.52197,-6.167,-60.115,-2.954,-58.706,-5.594,-6.5457
1064,21.279999999999635,221794.0,0.02,0.81372,-0.06226,0.51221,-6.93,-57.621,-2.976,-58.839,2.9479,-7.851
1065,21.299999999999635,221814.0,0.02,0.87183,-0.06494,0.53833,-6.879,-58.12,-2.989,-58.759,3.322,3.3398
1066,21.319999999999634,221834.0,0.02,0.92358,-0.05273,0.56055,-5.374,-58.633,-3.046,-58.791,-0.449,-1.7823
1067,21.339999999999634,221854.0,0.02,0.85913,-0.04053,0.51904,-4.465,-58.785,-3.092,-58.993,-0.8994,-10.3243
1068,21.359999999999634,221874.0,0.02,0.86548,-0.05347,0.50781,-6.01,-59.46,-3.091,-59.077,2.9861,-3.7747
1069,21.379999999999633,221894.0,0.02,0.89575,-0.08765,0.59595,-8.367,-56.081,-3.097,-59.022,5.1235,-0.2785
1070,21.399999999999633,221914.0,0.02,0.90112,-0.06812,0.5874,-6.614,-56.726,-3.21,-58.996,-2.1818,-1.0113
1071,21.419999999999632,221934.0,0.02,0.87378,-0.01758,0.48462,-2.077,-60.97,-3.352,-59.047,-8.4032,-0.5609
1072,21.439999999999632,221954.0,0.02,0.8811,-0.05469,0.48437,-6.442,-61.047,-3.407,-59.163,0.3067,-3.8816
1073,21.45999999999963,221974.0,0.02,0.85522,-0.06689,0.53296,-7.154,-57.868,-3.313,-59.134,8.6273,0.1642
1074,21.47999999999963,221994.0,0.02,0.84399,-0.05981,0.56934,-5.997,-55.852,-3.272,-58.942,4.8716,6.4238
1075,21.49999999999963,222014.0,0.02,0.86084,-0.03174,0.51782,-3.507,-58.924,-3.298,-58.867,-1.1131,3.8284
1076,21.51999999999963,222034.0,0.02,0.85522,-0.05103,0.50903,-5.724,-59.113,-3.337,-58.841,0.5052,1.5841
1077,21.53999999999963,222054.0,0.02,0.88062,-0.06177,0.53394,-6.599,-58.602,-3.307,-58.756,4.8334,4.0726
1078,21.55999999999963,222074.0,0.02,0.91162,-0.06567,0.57373,-6.53,-57.647,-3.3,-58.696,3.6655,1.9047
1079,21.57999999999963,222094.0,0.02,0.87598,-0.03442,0.52783,-3.731,-58.875,-3.337,-58.751,-1.4414,-2.5991
1080,21.59999999999963,222114.0,0.02,0.87939,-0.03247,0.49121,-3.782,-60.76,-3.366,-58.797,-1.0597,-0.2785
1081,21.619999999999628,222134.0,0.02,0.91943,-0.07349,0.55591,-7.53,-58.622,-3.352,-58.797,5.0014,-0.1793
1082,21.639999999999628,222154.0,0.02,0.8811,-0.0603,0.56763,-6.064,-57.063,-3.339,-58.768,3.3907,-0.3319
1083,21.659999999999627,222174.0,0.02,0.86377,-0.02563,0.52954,-2.771,-58.459,-3.383,-58.759,-2.8002,0.149
1084,21.679999999999627,222194.0,0.02,0.90356,-0.04858,0.52026,-5.335,-59.959,-3.438,-58.924,-0.8231,-7.1869
1085,21.699999999999626,222214.0,0.02,0.87988,-0.07715,0.55322,-7.939,-57.591,-3.431,-59.025,4.9327,-6.5151
1086,21.719999999999626,222234.0,0.02,0.84009,-0.06665,0.54858,-6.927,-56.663,-3.466,-58.934,1.8258,2.2406
1087,21.739999999999625,222254.0,0.02,0.87964,-0.03442,0.54565,-3.61,-58.137,-3.547,-58.867,-4.0292,2.6146
1088,21.759999999999625,222274.0,0.02,0.94165,-0.02661,0.51392,-2.964,-61.344,-3.606,-59.074,-3.6017,-8.0266
1089,21.779999999999625,222294.0,0.02,0.92114,-0.0603,0.51733,-6.649,-60.515,-3.613,-59.382,2.7724,-14.2403
1090,21.799999999999624,222314.0,0.02,0.85205,-0.06982,0.51465,-7.726,-58.636,-3.611,-59.458,4.2762,-4.6373
1091,21.819999999999624,222334.0,0.02,0.84937,-0.03955,0.52686,-4.293,-58.117,-3.621,-59.361,0.1998,3.5536
1092,21.839999999999623,222354.0,0.02,0.90894,-0.02515,0.49512,-2.907,-61.391,-3.65,-59.442,-2.22,-2.0724
1093,21.859999999999623,222374.0,0.02,0.88696,-0.04761,0.47266,-5.752,-61.827,-3.611,-59.656,4.1617,-8.477
1094,21.879999999999622,222394.0,0.02,0.86084,-0.07129,0.52148,-7.784,-58.558,-3.474,-59.594,11.2151,2.065
1095,21.899999999999622,222414.0,0.02,0.89111,-0.07544,0.61206,-7.027,-55.315,-3.373,-59.366,8.7953,7.2482
1096,21.91999999999962,222434.0,0.02,0.91992,-0.02124,0.57861,-2.102,-57.814,-3.393,-59.372,-2.3345,-1.8587
1097,21.93999999999962,222454.0,0.02,0.8811,-0.02222,0.48291,-2.634,-61.248,-3.515,-59.59,-6.9834,-9.2556
1098,21.95999999999962,222474.0,0.02,0.8479,-0.07495,0.48755,-8.74,-59.811,-3.592,-59.782,1.4136,-9.5228
1099,21.97999999999962,222494.0,0.02,0.85596,-0.05322,0.50903,-5.969,-59.123,-3.53,-59.738,5.5586,1.5688
1100,21.99999999999962,222514.0,0.02,0.9104,-0.02124,0.52954,-2.297,-59.795,-3.501,-59.574,0.2304,8.4238
1101,22.01999999999962,222534.0,0.02,0.92358,-0.02954,0.53394,-3.167,-59.929,-3.542,-59.656,-2.4337,-3.8358
1102,22.03999999999962,222554.0,0.02,0.90063,-0.05566,0.53027,-5.993,-59.374,-3.57,-59.912,1.1006,-13.3625
1103,22.05999999999962,222574.0,0.02,0.85034,-0.06982,0.51758,-7.683,-58.442,-3.597,-59.999,2.7953,-5.9503
1104,22.079999999999618,222594.0,0.02,0.87573,-0.04956,0.5332,-5.31,-58.555,-3.647,-59.843,-0.8154,6.523
1105,22.099999999999618,222614.0,0.02,0.8999,-0.03564,0.54272,-3.758,-58.852,-3.748,-59.758,-5.0292,3.3322
1106,22.119999999999617,222634.0,0.02,0.87207,-0.05518,0.51465,-6.119,-59.31,-3.843,-59.87,-2.4414,-6.2174
1107,22.139999999999617,222654.0,0.02,0.87744,-0.07422,0.51904,-8.138,-59.139,-3.871,-59.945,3.0014,-4.5533
1108,22.159999999999616,222674.0,0.02,0.9209,-0.05957,0.53271,-6.381,-59.797,-3.894,-60.014,1.3831,-3.6449
1109,22.179999999999616,222694.0,0.02,0.95459,-0.03491,0.50708,-3.939,-61.967,-3.983,-60.19,-4.5253,-6.9884
1110,22.199999999999616,222714.0,0.02,0.88086,-0.04639,0.49487,-5.355,-60.565,-4.095,-60.364,-4.3269,-8.4999
1111,22.219999999999615,222734.0,0.02,0.85156,-0.05054,0.45947,-6.277,-61.506,-4.116,-60.506,1.1693,-6.1182
1112,22.239999999999615,222754.0,0.02,0.89917,-0.06006,0.49048,-6.981,-61.209,-4.068,-60.487,5.3602,1.7291
1113,22.259999999999614,222774.0,0.02,0.89868,-0.05176,0.53125,-5.565,-59.292,-4.049,-60.374,2.4976,4.5536
1114,22.279999999999614,222794.0,0.02,0.8938,-0.03906,0.52515,-4.254,-59.495,-4.106,-60.337,-2.6551,0.9505
1115,22.299999999999613,222814.0,0.02,0.89819,-0.04126,0.479,-4.923,-61.841,-4.15,-60.421,-1.4185,-2.7594
1116,22.319999999999613,222834.0,0.02,0.90723,-0.05151,0.49463,-5.946,-61.27,-4.109,-60.555,3.9174,-5.9274
1117,22.339999999999613,222854.0,0.02,0.89673,-0.07104,0.53589,-7.552,-58.917,-4.056,-60.587,6.2151,-3.3243
1118,22.359999999999612,222874.0,0.02,0.8689,-0.04272,0.52026,-4.695,-59.003,-4.072,-60.468,-0.1589,4.462
1119,22.37999999999961,222894.0,0.02,0.91821,-0.03906,0.49731,-4.491,-61.486,-4.162,-60.451,-4.1589,1.9047
1120,22.39999999999961,222914.0,0.02,0.93384,-0.05493,0.49023,-6.393,-62.155,-4.192,-60.692,0.7266,-10.5686
1121,22.41999999999961,222934.0,0.02,0.87891,-0.06274,0.51025,-7.01,-59.675,-4.146,-60.881,5.1998,-10.6907
1122,22.43999999999961,222954.0,0.02,0.8667,-0.04321,0.50488,-4.892,-59.687,-4.125,-60.812,1.8792,2.294
1123,22.45999999999961,222974.0,0.02,0.91968,-0.04053,0.50928,-4.55,-60.948,-4.2,-60.693,-3.4032,6.2558
1124,22.47999999999961,222994.0,0.02,0.91602,-0.04687,0.49683,-5.39,-61.419,-4.258,-60.782,-1.7315,-3.8281
1125,22.49999999999961,223014.0,0.02,0.8894,-0.05957,0.48437,-7.011,-61.246,-4.252,-60.964,3.0777,-8.8129
1126,22.51999999999961,223034.0,0.02,0.89795,-0.03589,0.4917,-4.175,-61.232,-4.2,-61.043,2.6121,-3.7518
1127,22.53999999999961,223054.0,0.02,0.94116,-0.03516,0.49512,-4.062,-62.193,-4.185,-61.092,0.5968,-1.3472
1128,22.559999999999608,223074.0,0.02,0.88647,-0.05029,0.51538,-5.574,-59.709,-4.189,-61.114,1.1998,-2.4999
1129,22.579999999999607,223094.0,0.02,0.87598,-0.05176,0.5061,-5.839,-59.853,-4.18,-61.063,2.1769,1.3169
1130,22.599999999999607,223114.0,0.02,0.94775,-0.04639,0.53149,-4.988,-60.624,-4.154,-61.018,2.1388,1.8284
1131,22.619999999999607,223134.0,0.02,0.95215,-0.04492,0.53394,-4.809,-60.631,-4.179,-61.114,-0.6246,-5.2632
1132,22.639999999999606,223154.0,0.02,0.89429,-0.04883,0.50098,-5.567,-60.627,-4.276,-61.18,-3.5101,-3.8892
1133,22.659999999999606,223174.0,0.02,0.84229,-0.04858,0.49805,-5.572,-59.285,-4.381,-61.16,-4.0215,-0.9274
1134,22.679999999999605,223194.0,0.02,0.84741,-0.02515,0.45898,-3.136,-61.523,-4.421,-61.158,-3.3192,0.4772
1135,22.699999999999605,223214.0,0.02,0.91382,-0.03174,0.47705,-3.806,-62.382,-4.418,-61.123,-0.4795,3.0497
1136,22.719999999999605,223234.0,0.02,0.94604,-0.05884,0.54443,-6.168,-59.936,-4.405,-61.155,2.4365,-2.8434
1137,22.739999999999604,223254.0,0.02,0.90552,-0.03833,0.52368,-4.186,-59.892,-4.424,-61.231,-1.1895,-5.1564
1138,22.759999999999604,223274.0,0.02,0.86353,-0.02075,0.47046,-2.526,-61.395,-4.501,-61.306,-5.846,-3.6984
1139,22.779999999999603,223294.0,0.02,0.88086,-0.03076,0.43042,-4.088,-63.901,-4.535,-61.443,-2.1895,-4.3396
1140,22.799999999999603,223314.0,0.02,0.8999,-0.05298,0.47192,-6.405,-62.179,-4.47,-61.464,5.2456,-0.2861
1141,22.819999999999602,223334.0,0.02,0.89746,-0.05566,0.5127,-6.196,-60.117,-4.418,-61.36,4.3907,3.9429
1142,22.839999999999602,223354.0,0.02,0.9165,-0.05298,0.53467,-5.659,-59.62,-4.45,-61.318,-0.3498,0.3627
1143,22.8599999999996,223374.0,0.02,0.91235,-0.04272,0.48291,-5.056,-62.015,-4.529,-61.493,-3.3956,-8.2327
1144,22.8799999999996,223394.0,0.02,0.89453,-0.04639,0.44507,-5.95,-63.424,-4.582,-61.663,-1.2582,-6.7289
1145,22.8999999999996,223414.0,0.02,0.91211,-0.07104,0.46533,-8.681,-62.703,-4.598,-61.63,3.3525,2.752
1146,22.9199999999996,223434.0,0.02,0.95288,-0.07153,0.53906,-7.559,-60.288,-4.599,-61.593,2.9937,0.5536
1147,22.9399999999996,223454.0,0.02,0.89844,-0.05591,0.53003,-6.021,-59.323,-4.694,-61.736,-3.3956,-9.6373
1148,22.9599999999996,223474.0,0.02,0.85107,-0.03174,0.43408,-4.182,-62.915,-4.823,-61.968,-7.1284,-10.6373
1149,22.9799999999996,223494.0,0.02,0.9021,-0.04468,0.40918,-6.231,-65.474,-4.868,-62.053,-0.8383,-0.7365
1150,22.9999999999996,223514.0,0.02,0.97046,-0.07104,0.49219,-8.214,-62.868,-4.8,-61.969,6.8411,5.1261
1151,23.019999999999598,223534.0,0.02,0.97168,-0.05884,0.53491,-6.277,-61.021,-4.753,-61.966,3.9098,-0.8587
1152,23.039999999999598,223554.0,0.02,0.91943,-0.03247,0.49463,-3.756,-61.67,-4.8,-62.098,-3.3727,-7.0037
1153,23.059999999999597,223574.0,0.02,0.89014,-0.03125,0.43213,-4.136,-64.046,-4.848,-62.258,-3.1742,-6.1869
1154,23.079999999999597,223594.0,0.02,0.88818,-0.04712,0.4314,-6.233,-63.96,-4.788,-62.236,4.4899,2.8665
1155,23.099999999999596,223614.0,0.02,0.9292,-0.05103,0.48535,-6.002,-62.291,-4.642,-62.047,8.7037,9.7139
1156,23.119999999999596,223634.0,0.02,0.96118,-0.04028,0.52759,-4.366,-61.168,-4.519,-61.985,5.9785,2.2406
1157,23.139999999999596,223654.0,0.02,0.90405,-0.02368,0.52026,-2.606,-60.055,-4.451,-62.149,1.5281,-10.3167
1158,23.159999999999595,223674.0,0.02,0.88696,-0.04199,0.47705,-5.03,-61.634,-4.429,-62.348,1.7342,-10.7136
1159,23.179999999999595,223694.0,0.02,0.88452,-0.04956,0.48706,-5.81,-61.036,-4.4,-62.284,2.8563,1.9276
1160,23.199999999999594,223714.0,0.02,0.92285,-0.0415,0.50708,-4.679,-61.132,-4.384,-62.155,1.1159,5.4314
1161,23.219999999999594,223734.0,0.02,0.91699,-0.03125,0.50537,-3.538,-61.094,-4.39,-62.183,-1.1513,-2.5304
1162,23.239999999999593,223754.0,0.02,0.87842,-0.0293,0.46216,-3.627,-62.203,-4.391,-62.303,-0.8689,-6.1029
1163,23.259999999999593,223774.0,0.02,0.89624,-0.04175,0.45483,-5.244,-62.995,-4.367,-62.323,2.1235,-0.309
1164,23.279999999999593,223794.0,0.02,0.94775,-0.05664,0.50073,-6.454,-62.0,-4.359,-62.282,2.5128,1.7444
1165,23.299999999999592,223814.0,0.02,0.92456,-0.0376,0.50781,-4.234,-61.156,-4.405,-62.352,-2.4795,-4.6755
1166,23.31999999999959,223834.0,0.02,0.89673,-0.01807,0.43555,-2.375,-64.074,-4.484,-62.486,-6.0597,-5.1182
1167,23.33999999999959,223854.0,0.02,0.89722,-0.04077,0.43066,-5.408,-64.259,-4.502,-62.559,0.0014,-1.8892
1168,23.35999999999959,223874.0,0.02,0.93677,-0.05029,0.47314,-6.067,-63.073,-4.407,-62.586,6.4289,-0.8663
1169,23.37999999999959,223894.0,0.02,0.91284,-0.05713,0.52588,-6.2,-59.909,-4.377,-62.563,3.3754,-1.538
1170,23.39999999999959,223914.0,0.02,0.88599,-0.03784,0.50562,-4.28,-60.218,-4.472,-62.628,-4.9528,-5.706
1171,23.41999999999959,223934.0,0.02,0.89844,-0.01294,0.41992,-1.765,-64.939,-4.577,-62.798,-8.1284,-6.3472
1172,23.43999999999959,223954.0,0.02,0.87085,-0.03589,0.42261,-4.854,-64.033,-4.617,-62.9,-1.7544,-3.935
1173,23.45999999999959,223974.0,0.02,0.88574,-0.06494,0.47119,-7.847,-61.764,-4.578,-62.855,5.2915,1.1184
1174,23.47999999999959,223994.0,0.02,0.9248,-0.05371,0.50024,-6.128,-61.453,-4.564,-62.735,2.2838,4.7368
1175,23.499999999999588,224014.0,0.02,0.97583,-0.03418,0.48047,-4.069,-63.728,-4.635,-62.779,-4.0979,-1.2785
1176,23.519999999999587,224034.0,0.02,0.94629,-0.03955,0.45386,-4.98,-64.292,-4.722,-62.99,-4.075,-9.2174
1177,23.539999999999587,224054.0,0.02,0.90479,-0.0498,0.42456,-6.691,-64.711,-4.753,-63.177,0.3831,-7.7671
1178,23.559999999999587,224074.0,0.02,0.87891,-0.05005,0.45679,-6.253,-62.398,-4.72,-63.057,3.238,5.3398
1179,23.579999999999586,224094.0,0.02,0.94165,-0.0376,0.48462,-4.436,-62.697,-4.69,-62.889,1.2227,8.2177
1180,23.599999999999586,224114.0,0.02,0.98999,-0.03369,0.48291,-3.991,-63.942,-4.669,-62.969,0.3907,-3.0266
1181,23.619999999999585,224134.0,0.02,0.92603,-0.04907,0.46118,-6.074,-63.397,-4.641,-63.236,2.864,-13.1716
1182,23.639999999999585,224154.0,0.02,0.88867,-0.04565,0.45532,-5.726,-62.755,-4.58,-63.26,4.1922,-1.7213
1183,23.659999999999584,224174.0,0.02,0.91064,-0.04785,0.50635,-5.399,-60.816,-4.553,-63.035,2.1998,8.9505
1184,23.679999999999584,224194.0,0.02,0.96899,-0.02759,0.51294,-3.079,-62.071,-4.56,-62.959,-1.8231,2.92
1185,23.699999999999584,224214.0,0.02,0.94629,-0.03149,0.46143,-3.905,-63.953,-4.594,-63.142,-2.4414,-8.3014
1186,23.719999999999583,224234.0,0.02,0.8811,-0.03931,0.44727,-5.022,-62.998,-4.574,-63.307,1.467,-8.5838
1187,23.739999999999583,224254.0,0.02,0.86792,-0.04395,0.46704,-5.375,-61.609,-4.541,-63.228,2.5205,2.2711
1188,23.759999999999582,224274.0,0.02,0.93921,-0.0437,0.50073,-4.988,-61.846,-4.564,-63.046,-0.7315,7.8894
1189,23.779999999999582,224294.0,0.02,0.94995,-0.04834,0.50293,-5.49,-61.993,-4.66,-63.038,-3.9299,-0.6755
1190,23.79999999999958,224314.0,0.02,0.89014,-0.03857,0.44214,-4.986,-63.499,-4.755,-63.184,-4.5559,-6.9426
1191,23.81999999999958,224334.0,0.02,0.88452,-0.05273,0.42725,-7.036,-64.048,-4.826,-63.274,-1.2811,-3.7289
1192,23.83999999999958,224354.0,0.02,0.91431,-0.05493,0.44165,-7.09,-64.045,-4.837,-63.263,1.7495,1.3704
1193,23.85999999999958,224374.0,0.02,0.96143,-0.06152,0.46362,-7.559,-64.059,-4.893,-63.153,-0.0826,6.3933
1194,23.87999999999958,224394.0,0.02,0.92969,-0.02783,0.45605,-3.492,-63.828,-4.927,-63.159,-3.1666,0.378
1195,23.89999999999958,224414.0,0.02,0.9248,-0.04102,0.44873,-5.223,-64.023,-4.958,-63.298,-1.2658,-6.1945
1196,23.91999999999958,224434.0,0.02,0.92773,-0.05078,0.47607,-6.089,-62.703,-4.942,-63.426,1.9937,-7.1564
1197,23.93999999999958,224454.0,0.02,0.95166,-0.05176,0.45972,-6.424,-64.075,-4.96,-63.503,0.5663,-3.2709
1198,23.959999999999578,224474.0,0.02,0.93188,-0.0332,0.4436,-4.281,-64.482,-4.985,-63.46,-1.9528,3.1948
1199,23.979999999999578,224494.0,0.02,0.91968,-0.04736,0.47314,-5.716,-62.659,-5.002,-63.45,-0.1131,-0.2938
1200,23.999999999999577,224514.0,0.02,0.94458,-0.05347,0.4917,-6.206,-62.363,-4.982,-63.572,2.2075,-7.3396
1201,24.019999999999577,224534.0,0.02,0.9209,-0.04004,0.46899,-4.88,-62.927,-4.988,-63.756,-0.4108,-10.0113
1202,24.039999999999576,224554.0,0.02,0.90112,-0.04102,0.41675,-5.621,-65.075,-5.06,-63.784,-2.9834,-0.1258
1203,24.059999999999576,224574.0,0.02,0.89966,-0.05957,0.4585,-7.403,-62.801,-5.101,-63.671,0.2609,4.7673
1204,24.079999999999576,224594.0,0.02,0.93799,-0.05347,0.46558,-6.551,-63.452,-5.095,-63.718,1.8182,-2.6296
