sample_index,time_s,raw_time_ms,dt_s,accel_x_g,accel_y_g,accel_z_g,accel_roll_deg,accel_pitch_deg,filtered_roll_deg,filtered_pitch_deg,gyro_x_corrected_dps,gyro_y_corrected_dps
1754,36.02,235634.0,0.02,-0.07471,0.73389,0.58032,51.665,4.565,46.659,3.977,29.2686,4.4238
1755,36.04,235654.0,0.02,-0.04224,0.73584,0.57593,51.95,2.588,47.417,4.184,33.2838,11.9734
1756,36.06,235674.0,0.02,-0.06909,0.72217,0.74146,44.245,3.819,48.146,4.682,40.406,25.8131
1757,36.08,235694.0,0.02,-0.09204,0.74146,0.7998,42.832,4.824,48.592,4.948,28.2151,13.4009
1758,36.1,235714.0,0.02,-0.02466,0.78809,0.71851,47.644,1.325,48.783,4.98,10.7113,5.3322
1759,36.12,235734.0,0.02,-0.05518,0.75244,0.71777,46.351,3.037,48.847,5.158,5.7418,11.0497
1760,36.14,235754.0,0.02,-0.0896,0.76172,0.79028,43.946,4.667,48.761,5.429,0.5815,14.3627
1761,36.16,235774.0,0.02,-0.09448,0.79565,0.74121,47.029,4.966,48.473,5.587,-12.9223,8.5078
1762,36.18,235794.0,0.02,-0.06079,0.85156,0.56836,56.28,3.398,48.263,5.381,-18.6627,-8.248
1763,36.2,235814.0,0.02,-0.06812,0.75,0.57617,52.467,4.119,48.166,5.301,-9.2505,-2.8281
1764,36.22,235834.0,0.02,-0.09937,0.74463,0.70435,46.592,5.537,48.095,5.293,-2.0292,-0.6449
1765,36.24,235854.0,0.02,-0.0835,0.74805,0.74829,44.991,4.512,47.767,5.297,-13.5635,1.0039
1766,36.26,235874.0,0.02,-0.07544,0.76147,0.7168,46.731,4.126,47.147,5.107,-30.5788,-8.5151
1767,36.28,235894.0,0.02,-0.01465,0.79761,0.57715,54.111,0.852,46.484,4.936,-40.9147,-4.3777
1768,36.3,235914.0,0.02,-0.06372,0.70679,0.61865,48.804,3.881,45.714,5.11,-41.6551,9.9658
1769,36.32,235934.0,0.02,-0.08472,0.67236,0.7793,40.787,4.705,44.693,5.188,-47.0597,4.3933
1770,36.34,235954.0,0.02,-0.08813,0.71753,0.7583,43.418,4.826,43.525,4.843,-58.2887,-17.2174
1771,36.36,235974.0,0.02,-0.05762,0.72827,0.63086,49.1,3.422,42.46,4.413,-60.0292,-20.4846
1772,36.38,235994.0,0.02,-0.01221,0.66089,0.60278,47.633,0.782,41.606,4.253,-48.8612,-4.4846
1773,36.4,236014.0,0.02,-0.0083,0.62158,0.72876,40.462,0.497,40.804,4.15,-39.7238,-1.4083
1774,36.42,236034.0,0.02,-0.02441,0.70801,0.7356,43.905,1.37,39.924,3.744,-48.0597,-17.8587
1775,36.44,236054.0,0.02,0.00854,0.64526,0.71802,41.945,-0.507,39.001,3.184,-49.1589,-24.248
1776,36.46,236074.0,0.02,-0.03638,0.5271,0.85669,31.603,2.071,37.959,2.657,-45.6093,-25.7747
1777,36.48,236094.0,0.02,-0.03735,0.58472,0.89062,33.286,2.008,36.71,2.007,-58.9834,-32.5075
1778,36.5,236114.0,0.02,0.06641,0.67749,0.7312,42.816,-3.811,35.336,1.254,-76.2963,-32.4693
1779,36.52,236134.0,0.02,0.03467,0.53711,0.75977,35.258,-2.134,33.958,0.476,-70.2734,-36.2403
1780,36.54,236154.0,0.02,0.00171,0.51611,0.79565,32.97,-0.103,32.894,-0.289,-53.2658,-38.4006
1781,36.56,236174.0,0.02,-0.03076,0.5625,0.8479,33.56,1.732,31.838,-0.947,-54.5635,-35.6373
1782,36.58,236194.0,0.02,0.01196,0.53369,0.84033,32.419,-0.689,30.635,-1.521,-61.9757,-29.5762
1783,36.6,236214.0,0.02,0.07861,0.45581,0.84497,28.344,-4.681,29.422,-2.165,-59.533,-29.6068
1784,36.62,236234.0,0.02,0.07593,0.43457,0.9082,25.571,-4.313,28.25,-2.778,-55.8689,-29.1106
1785,36.64,236254.0,0.02,0.00977,0.46924,0.98828,25.398,-0.511,26.995,-3.229,-61.136,-25.2938
1786,36.66,236274.0,0.02,0.00146,0.49316,0.9082,28.502,-0.081,25.605,-3.574,-72.4337,-20.8587
1787,36.68,236294.0,0.02,0.09058,0.44019,0.78906,29.155,-5.725,24.305,-3.861,-69.9605,-12.4006
1788,36.7,236314.0,0.02,0.13599,0.36597,0.79687,24.667,-8.815,23.281,-3.948,-52.6093,0.607
1789,36.72,236334.0,0.02,0.09106,0.27783,1.07178,14.533,-4.702,22.327,-4.03,-39.7238,-3.4159
1790,36.74,236354.0,0.02,-0.06299,0.27881,1.28198,12.27,2.749,21.04,-4.294,-55.4261,-20.4159
1791,36.76,236374.0,0.02,0.03589,0.45093,1.04297,23.381,-1.809,19.338,-4.927,-89.2124,-34.7976
1792,36.78,236394.0,0.02,0.27075,0.42603,0.80054,28.021,-16.624,17.732,-5.65,-90.8231,-24.9503
1793,36.8,236414.0,0.02,0.04272,0.23437,0.9248,14.221,-2.564,16.383,-5.669,-65.2353,-4.1564
1794,36.82,236434.0,0.02,-0.05322,0.22168,1.08716,11.525,2.746,15.149,-5.302,-57.9681,10.1795
1795,36.84,236454.0,0.02,0.07251,0.25586,1.04395,13.771,-3.859,13.651,-5.184,-75.0444,4.5383
1796,36.86,236474.0,0.02,0.21631,0.23291,0.96021,13.634,-12.349,12.05,-5.609,-81.6933,-14.3777
1797,36.88,236494.0,0.02,0.19043,0.14429,0.97412,8.425,-10.945,10.69,-6.066,-65.6856,-17.8968
1798,36.9,236514.0,0.02,0.10815,0.19653,0.98853,11.245,-6.125,9.533,-6.236,-59.5864,-8.5991
1799,36.92,236534.0,0.02,0.1394,0.2168,0.9353,13.05,-8.261,8.332,-6.13,-64.8307,7.462
1800,36.94,236554.0,0.02,0.19263,0.13647,0.94214,8.242,-11.439,7.26,-5.89,-54.6475,17.6757
1801,36.96,236574.0,0.02,0.07056,0.02661,1.06372,1.433,-3.794,6.368,-5.536,-39.533,15.9352
1802,36.98,236594.0,0.02,0.05347,0.0708,1.12012,3.617,-2.727,5.468,-5.237,-43.1208,12.3856
1803,37.0,236614.0,0.02,0.13818,0.0979,1.08398,5.161,-7.236,4.347,-5.29,-56.8689,-0.6755
1804,37.02,236634.0,0.02,0.12402,0.05396,1.01343,3.048,-6.967,3.203,-5.575,-57.0368,-12.8129
1805,37.04,236654.0,0.02,0.04687,0.05396,1.01538,3.042,-2.639,2.245,-5.457,-48.7085,3.0345
1806,37.06,236674.0,0.02,0.0415,0.10303,0.97729,6.018,-2.418,1.259,-4.776,-54.1513,31.6452
1807,37.08,236694.0,0.02,0.18018,0.0249,0.9165,1.556,-11.118,0.229,-4.317,-52.8536,29.8894
1808,37.1,236714.0,0.02,0.11768,-0.0603,1.01611,-3.396,-6.594,-0.567,-4.078,-36.9452,14.4925
1809,37.12,236734.0,0.02,0.00171,-0.03955,1.09888,-2.061,-0.089,-1.253,-3.752,-33.4643,12.5765
1810,37.14,236754.0,0.02,0.02832,-0.00903,1.08081,-0.479,-1.501,-2.097,-3.394,-43.8612,15.9429
1811,37.16,236774.0,0.02,0.07593,-0.05347,1.02344,-2.991,-4.237,-3.077,-2.966,-49.0673,22.7215
1812,37.18,236794.0,0.02,0.12109,-0.06201,0.9624,-3.687,-7.157,-4.0,-2.601,-46.4948,22.8894
1813,37.2,236814.0,0.02,0.0481,-0.05957,0.98462,-3.462,-2.791,-4.702,-2.391,-36.3345,10.92
1814,37.22,236834.0,0.02,-0.0332,-0.10474,1.02563,-5.831,1.845,-5.315,-1.986,-30.1589,16.3551
1815,37.24,236854.0,0.02,0.0293,-0.10059,1.01074,-5.683,-1.652,-6.017,-1.67,-35.4032,15.7826
1816,37.26,236874.0,0.02,0.09814,-0.12598,1.02417,-7.012,-5.433,-6.828,-1.458,-40.3803,14.6299
1817,37.28,236894.0,0.02,0.06763,-0.07739,1.00806,-4.39,-3.827,-7.661,-1.329,-44.9986,9.0116
1818,37.3,236914.0,0.02,-0.04956,-0.09668,0.90625,-6.089,3.113,-8.472,-1.219,-42.9528,1.0497
1819,37.32,236934.0,0.02,-0.01172,-0.18408,0.95923,-10.863,0.687,-9.048,-1.022,-26.9528,8.1337
1820,37.34,236954.0,0.02,0.08008,-0.22021,1.11133,-11.208,-4.043,-9.596,-0.682,-25.7467,20.4314
1821,37.36,236974.0,0.02,0.02319,-0.1814,1.13745,-9.061,-1.154,-10.376,-0.337,-40.3879,18.0574
1822,37.38,236994.0,0.02,-0.03516,-0.13428,0.97974,-7.804,2.036,-11.368,-0.183,-53.2276,5.4467
1823,37.4,237014.0,0.02,0.00073,-0.22314,0.88574,-14.14,-0.046,-12.241,-0.173,-41.7009,0.378
1824,37.42,237034.0,0.02,0.0144,-0.2688,1.01733,-14.8,-0.784,-12.771,-0.053,-24.4261,6.7215
1825,37.44,237054.0,0.02,0.03516,-0.18457,1.08936,-9.616,-1.822,-13.424,0.23,-36.5482,16.2406
1826,37.46,237074.0,0.02,0.0083,-0.20654,0.92651,-12.567,-0.501,-14.441,0.435,-52.7467,11.21
1827,37.48,237094.0,0.02,-0.07349,-0.31543,0.92603,-18.81,4.296,-15.213,0.691,-34.9528,9.149
1828,37.5,237114.0,0.02,0.00098,-0.28979,1.06299,-15.25,-0.051,-15.781,0.999,-28.9299,16.4696
1829,37.52,237134.0,0.02,0.0293,-0.24341,1.0647,-12.877,-1.537,-16.633,1.315,-46.4108,18.691
1830,37.54,237154.0,0.02,-0.00024,-0.31592,0.93359,-18.695,0.014,-17.682,1.582,-51.4185,14.9734
1831,37.56,237174.0,0.02,-0.01025,-0.32251,0.91699,-19.377,0.604,-18.438,1.815,-36.8765,12.8971
1832,37.58,237194.0,0.02,-0.03857,-0.34082,0.95044,-19.727,2.188,-19.088,2.087,-31.8383,13.4925
1833,37.6,237214.0,0.02,-0.07471,-0.34546,1.02124,-18.689,3.964,-19.717,2.488,-32.5101,18.5154
1834,37.62,237234.0,0.02,-0.0564,-0.35791,1.01538,-19.417,2.999,-20.514,2.785,-40.9376,14.6681
1835,37.64,237254.0,0.02,-0.07031,-0.38892,0.98853,-21.476,3.787,-21.364,3.039,-42.3803,11.9352
1836,37.66,237274.0,0.02,-0.04126,-0.4043,0.94873,-23.081,2.291,-22.222,3.179,-42.0597,7.8818
1837,37.68,237294.0,0.02,-0.03979,-0.38013,0.90283,-22.833,2.326,-23.048,3.298,-41.4795,6.92
1838,37.7,237314.0,0.02,-0.03101,-0.3999,0.91724,-23.557,1.775,-23.766,3.514,-36.1131,12.5765
1839,37.72,237334.0,0.02,-0.02588,-0.4104,0.91138,-24.242,1.483,-24.512,3.751,-37.594,14.1719
1840,37.74,237354.0,0.02,-0.04834,-0.4375,0.89697,-26.001,2.773,-25.316,4.036,-39.4872,15.5383
1841,37.76,237374.0,0.02,-0.09009,-0.42529,0.86011,-26.311,5.364,-26.143,4.311,-41.1818,12.6681
1842,37.78,237394.0,0.02,-0.07935,-0.44019,0.85571,-27.222,4.714,-26.858,4.578,-35.3879,13.21
1843,37.8,237414.0,0.02,-0.0481,-0.46558,0.8938,-27.515,2.732,-27.494,4.863,-31.7696,16.4467
1844,37.82,237434.0,0.02,-0.10156,-0.48657,0.88403,-28.828,5.747,-28.186,5.079,-33.9681,10.1032
1845,37.84,237454.0,0.02,-0.07739,-0.47217,0.85718,-28.848,4.522,-28.846,5.202,-32.9834,6.836
1846,37.86,237474.0,0.02,-0.06494,-0.46606,0.85181,-28.685,3.826,-29.423,5.361,-29.594,9.5459
1847,37.88,237494.0,0.02,-0.08374,-0.52344,0.89502,-30.321,4.617,-29.939,5.386,-25.4337,2.0497
1848,37.9,237514.0,0.02,-0.146,-0.53223,0.88696,-30.966,8.034,-30.461,5.355,-25.5635,-4.3014
1849,37.92,237534.0,0.02,-0.11255,-0.51733,0.89648,-29.988,6.206,-31.048,5.294,-30.4414,-3.9961
1850,37.94,237554.0,0.02,-0.04297,-0.50195,0.84351,-30.756,2.507,-31.719,5.304,-34.5177,3.3551
1851,37.96,237574.0,0.02,-0.03833,-0.54028,0.85547,-32.275,2.17,-32.367,5.367,-32.4948,6.4238
1852,37.98,237594.0,0.02,-0.07275,-0.57349,0.83252,-34.561,4.116,-33.088,5.412,-34.5559,3.5841
1853,38.0,237614.0,0.02,-0.11011,-0.54395,0.79272,-34.457,6.534,-33.786,5.486,-34.2047,2.6146
1854,38.02,237634.0,0.02,-0.09253,-0.54102,0.7998,-34.076,5.474,-34.371,5.649,-29.5635,8.3245
1855,38.04,237654.0,0.02,-0.04907,-0.58911,0.87524,-33.944,2.663,-34.899,5.696,-27.3803,5.462
1856,38.06,237674.0,0.02,-0.04272,-0.60303,0.90649,-33.633,2.247,-35.504,5.603,-32.1437,-1.2174
1857,38.08,237694.0,0.02,-0.06421,-0.58276,0.74976,-37.857,3.868,-36.319,5.467,-39.2047,-5.2098
1858,38.1,237714.0,0.02,-0.07227,-0.60889,0.7688,-38.379,4.214,-36.932,5.524,-29.1513,4.2024
1859,38.12,237734.0,0.02,-0.07495,-0.6189,0.80298,-37.623,4.228,-37.483,5.602,-27.4032,5.3322
1860,38.14,237754.0,0.02,-0.0686,-0.64258,0.75171,-40.525,3.968,-38.217,5.652,-34.365,4.21
1861,38.16,237774.0,0.02,-0.0918,-0.61963,0.70142,-41.457,5.602,-38.873,5.762,-30.1284,5.6452
1862,38.18,237794.0,0.02,-0.12598,-0.64624,0.76538,-40.176,7.168,-39.35,6.16,-23.0368,18.8818
1863,38.2,237814.0,0.02,-0.09131,-0.6792,0.88306,-37.566,4.686,-39.825,6.556,-26.0521,21.6833
1864,38.22,237834.0,0.02,-0.08618,-0.65649,0.77368,-40.316,4.855,-40.594,6.636,-38.7085,5.8207
1865,38.24,237854.0,0.02,-0.04883,-0.6272,0.64111,-44.371,3.116,-41.287,6.742,-31.5101,9.0039
1866,38.26,237874.0,0.02,-0.00659,-0.63257,0.74023,-40.516,0.388,-41.625,7.01,-18.0368,20.1871
1867,38.28,237894.0,0.02,-0.05859,-0.66602,0.82568,-38.89,3.161,-42.041,7.391,-24.0139,23.3322
1868,38.3,237914.0,0.02,-0.13525,-0.65649,0.64746,-45.397,8.345,-42.682,7.628,-29.304,11.149
1869,38.32,237934.0,0.02,-0.1875,-0.67114,0.49438,-53.623,12.677,-43.058,7.464,-8.0063,-13.538
1870,38.34,237954.0,0.02,-0.14526,-0.69385,0.6499,-46.873,8.688,-42.668,7.181,23.8105,-15.6984
1871,38.36,237974.0,0.02,-0.09302,-0.69849,0.99634,-35.033,4.371,-42.095,6.908,21.4365,-11.0571
1872,38.38,237994.0,0.02,-0.08276,-0.67114,0.88843,-37.068,4.251,-42.138,6.645,-7.3116,-10.6984
1873,38.4,238014.0,0.02,-0.13525,-0.69458,0.59814,-49.266,8.394,-42.292,6.427,-0.6322,-12.9121
1874,38.42,238034.0,0.02,-0.16724,-0.68994,0.51196,-53.423,11.015,-41.903,5.898,31.2304,-31.6678
1875,38.44,238054.0,0.02,-0.09229,-0.69653,0.93213,-36.769,4.535,-40.687,5.44,56.8029,-21.9579
1876,38.46,238074.0,0.02,-0.03369,-0.66675,1.16748,-29.731,1.436,-39.812,5.214,33.4747,-7.477
1877,38.48,238094.0,0.02,-0.1001,-0.63184,0.8501,-36.622,5.399,-40.032,4.932,-14.4719,-14.5838
1878,38.5,238114.0,0.02,-0.14453,-0.63379,0.4082,-57.216,10.853,-40.42,4.223,-2.2963,-42.2098
1879,38.52,238134.0,0.02,-0.1228,-0.64062,0.38379,-59.075,9.338,-39.812,3.173,50.0548,-58.7976
1880,38.54,238154.0,0.02,0.03369,-0.65015,1.1731,-28.996,-1.439,-37.659,2.77,98.8105,-15.8205
1881,38.56,238174.0,0.02,0.07495,-0.53345,1.17749,-24.372,-3.318,-36.52,2.384,44.5586,-13.4693
1882,38.58,238194.0,0.02,0.05127,-0.55835,0.79663,-35.026,-3.017,-36.835,1.651,-17.5711,-31.9121
1883,38.6,238214.0,0.02,-0.07837,-0.58936,0.30566,-62.587,6.732,-37.327,0.393,1.1769,-69.3777
1884,38.62,238234.0,0.02,0.02539,-0.71802,0.69531,-45.92,-1.455,-36.022,-0.167,75.3296,-26.6907
1885,38.64,238254.0,0.02,0.09253,-0.61182,1.20557,-26.907,-3.915,-34.058,-0.185,90.8945,2.9123
1886,38.66,238274.0,0.02,0.08936,-0.49414,1.07446,-24.697,-4.321,-33.459,-0.447,21.0243,-9.1182
1887,38.68,238294.0,0.02,0.0376,-0.52466,0.78931,-33.612,-2.272,-33.703,-0.79,-12.2887,-15.6526
1888,38.7,238314.0,0.02,-0.06787,-0.5874,0.43091,-53.737,5.323,-33.847,-1.605,13.1159,-47.8205
1889,38.72,238334.0,0.02,0.04761,-0.61768,0.81152,-37.276,-2.673,-32.589,-2.082,67.6579,-23.2632
1890,38.74,238354.0,0.02,0.0918,-0.49463,1.13599,-23.529,-4.237,-31.141,-2.283,64.6273,-8.0571
1891,38.76,238374.0,0.02,0.06152,-0.43384,1.0249,-22.943,-3.164,-30.774,-2.383,10.3525,-4.1793
1892,38.78,238394.0,0.02,-0.01538,-0.50952,0.77246,-33.409,0.952,-30.932,-2.74,-5.365,-21.6068
1893,38.8,238414.0,0.02,-0.04297,-0.52832,0.62354,-40.275,3.01,-30.713,-3.51,20.6884,-45.1793
1894,38.82,238434.0,0.02,-0.02661,-0.53955,0.81812,-33.405,1.555,-29.701,-4.689,54.4136,-65.3319
1895,38.84,238454.0,0.02,0.14282,-0.45386,1.06763,-23.031,-7.019,-28.532,-5.273,52.8105,-27.4006
1896,38.86,238474.0,0.02,0.23682,-0.42065,1.01099,-22.591,-12.203,-28.113,-5.697,15.3373,-14.5686
1897,38.88,238494.0,0.02,0.07568,-0.45239,0.81787,-28.948,-4.629,-28.13,-6.061,0.0014,-19.6449
1898,38.9,238514.0,0.02,0.09082,-0.48389,0.78687,-31.59,-5.615,-27.832,-6.384,18.7266,-16.9274
1899,38.92,238534.0,0.02,0.15479,-0.42969,0.83203,-27.313,-9.386,-27.164,-6.413,33.5128,1.5612
1900,38.94,238554.0,0.02,0.14771,-0.43677,0.99023,-23.801,-7.771,-26.55,-6.108,27.925,16.9429
1901,38.96,238574.0,0.02,0.0957,-0.41577,0.9436,-23.779,-5.303,-26.228,-5.543,13.6044,28.0192
1902,38.98,238594.0,0.02,0.12402,-0.44189,0.89087,-26.383,-7.109,-26.043,-4.867,9.5892,36.0726
1903,39.0,238614.0,0.02,0.0874,-0.40723,0.81592,-26.524,-5.475,-25.787,-3.93,13.551,48.4238
1904,39.02,238634.0,0.02,0.0105,-0.43066,0.84155,-27.101,-0.636,-25.422,-2.741,19.9708,57.3016
1905,39.04,238654.0,0.02,-0.03345,-0.43237,0.92627,-25.023,1.874,-24.851,-1.587,28.7113,54.1871
1906,39.06,238674.0,0.02,0.02368,-0.42187,0.94067,-24.155,-1.316,-24.226,-0.509,31.1846,54.7062
